CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
F35071,3228,E,6.0,51:34.6,18/05/2021,13/05/2021 00:00,17/06/2021,,2379.682,0.0,0.0
F35072,2279,E,2.0,40:08.9,,27/05/2021 00:00,18/05/2021,,9138.0,0.0,0.0
F35073,4889,E,6.0,10:17.1,18/05/2021,07/05/2021 00:00,18/05/2021,,8898.95,0.0,0.0
F35074,8229,E,2.0,46:45.5,18/05/2021,18/05/2021 00:00,18/05/2021,,5550.0,0.0,0.0
F35075,7090,E,2.0,55:09.9,18/05/2021,18/05/2021 00:00,18/05/2021,,197.355,0.0,0.0
F35076,5926,E,2.0,56:45.8,18/05/2021,11/05/2021 00:00,18/05/2021,,310.0,0.0,0.0
F35077,5912,E,2.0,36:19.2,18/05/2021,19/05/2021 00:00,18/05/2021,,1157.0,0.0,0.0
F35078,6794,E,2.0,38:01.1,18/05/2021,18/05/2021 00:00,18/05/2021,,301.72,0.0,0.0
F35079,3931,E,2.0,55:27.4,18/05/2021,18/05/2021 00:00,18/05/2021,,1633.3393,0.0,0.0
F35080,6115,E,6.0,09:15.2,19/05/2021,18/05/2021 00:00,19/05/2021,,1584.0,0.0,0.0
F35082,1784,E,2.0,08:18.4,19/05/2021,19/05/2021 00:00,03/06/2021,,175.0,0.0,0.0
F35083,1490,E,2.0,34:06.7,19/05/2021,18/05/2021 00:00,19/05/2021,,4471.24,0.0,0.0
F35086,6144,E,2.0,49:27.8,19/05/2021,19/05/2021 00:00,19/05/2021,,142.23,0.0,0.0
F35087,8340,E,2.0,33:27.8,19/05/2021,19/05/2021 00:00,19/05/2021,,7308.546,0.0,0.0
F35088,8109,C,2.0,07:39.8,19/05/2021,19/05/2021 00:00,19/05/2021,19/05/2021,914.4,0.0,0.0
F35089,8109,E,2.0,22:04.2,19/05/2021,19/05/2021 00:00,19/05/2021,,914.4,0.0,0.0
F35090,8302,E,2.0,16:00.0,19/05/2021,19/05/2021 00:00,19/05/2021,,763.622,0.0,0.0
F35092,5746,E,2.0,47:41.1,19/05/2021,19/05/2021 00:00,19/05/2021,,434.77,0.0,0.0
F35093,6895,E,2.0,55:28.5,19/05/2021,19/05/2021 00:00,19/05/2021,,891.0,0.0,0.0
F35094,5650,C,2.0,04:11.1,19/05/2021,08/03/2021 00:00,19/05/2021,20/05/2021,1435.0,0.0,0.0
F35096,6779,E,2.0,33:34.6,19/05/2021,19/05/2021 00:00,19/05/2021,,992.0,0.0,0.0
F35097,4766,E,2.0,44:26.1,19/05/2021,19/05/2021 00:00,19/05/2021,,1865.045,0.0,0.0
F35098,5410,E,2.0,46:02.6,19/05/2021,19/05/2021 00:00,03/06/2021,,1069.0908,0.0,0.0
F35099,8342,E,2.0,13:50.8,20/05/2021,20/05/2021 00:00,20/05/2021,,3145.0,0.0,0.0
F35100,3033,E,2.0,53:19.0,20/05/2021,18/05/2021 00:00,20/05/2021,,2531.0,0.0,0.0
F35101,6895,E,2.0,33:41.7,20/05/2021,20/05/2021 00:00,20/05/2021,,753.69,0.0,0.0
F35102,5521,E,2.0,09:50.6,20/05/2021,20/05/2021 00:00,20/05/2021,,452.9827,0.0,0.0
F35103,4539,C,2.0,28:54.6,20/05/2021,20/05/2021 00:00,20/05/2021,20/05/2021,2642.645,0.0,0.0
F35104,4539,E,2.0,35:18.6,20/05/2021,20/05/2021 00:00,20/05/2021,,1321.3225,0.0,0.0
F35105,4539,E,2.0,36:50.6,20/05/2021,20/05/2021 00:00,20/05/2021,,1321.3225,0.0,0.0
F35106,4539,E,2.0,39:29.8,20/05/2021,20/05/2021 00:00,20/05/2021,,100.0,0.0,0.0
F35108,3131,E,2.0,41:08.6,20/05/2021,20/05/2021 00:00,20/05/2021,,560.0,0.0,0.0
F35109,7067,E,6.0,37:50.5,20/05/2021,20/05/2021 00:00,20/05/2021,,1630.0,0.0,0.0
F35111,3571,C,3.0,55:39.0,21/05/2021,20/05/2021 00:00,20/06/2021,24/05/2021,1030.908,0.0,0.0
F35112,8223,E,2.0,08:39.9,21/05/2021,21/05/2021 00:00,21/05/2021,,68.97,0.0,0.0
F35113,88,E,2.0,24:15.1,21/05/2021,21/05/2021 00:00,21/05/2021,,7285.088,0.0,0.0
F35114,6009,E,2.0,53:04.8,21/05/2021,21/05/2021 00:00,21/05/2021,,112.1,0.0,0.0
F35115,8343,E,2.0,40:47.1,21/05/2021,21/05/2021 00:00,21/05/2021,,1310.7,0.0,0.0
F35116,644,E,1.0,15:10.7,21/05/2021,25/05/2021 00:00,20/07/2021,,67819.4,0.0,0.0
F35117,361,E,2.0,50:16.8,21/05/2021,21/05/2021 00:00,21/05/2021,,960.0,0.0,0.0
F35118,5926,E,2.0,49:58.3,21/05/2021,14/05/2021 00:00,21/05/2021,,1184.48,0.0,0.0
F35119,5926,E,2.0,01:50.5,21/05/2021,21/05/2021 00:00,21/05/2021,,375.0,0.0,0.0
F35120,6895,E,2.0,41:30.5,24/05/2021,24/05/2021 00:00,24/05/2021,,916.3636,0.0,0.0
F35121,4539,E,2.0,47:42.8,24/05/2021,24/05/2021 00:00,24/05/2021,,1119.6819,0.0,0.0
F35122,1965,E,2.0,04:53.7,24/05/2021,19/05/2021 00:00,23/06/2021,,1342.02,201.3,0.0
F35123,5926,E,2.0,25:39.8,24/05/2021,24/05/2021 00:00,24/05/2021,,220.0,0.0,0.0
F35125,3437,E,2.0,53:47.6,24/05/2021,21/05/2021 00:00,24/05/2021,,398.0,0.0,0.0
F35126,6354,E,2.0,23:11.7,24/05/2021,24/05/2021 00:00,24/05/2021,,3200.0,0.0,0.0
F35127,8344,E,2.0,43:51.3,24/05/2021,24/05/2021 00:00,24/05/2021,,1220.0,0.0,0.0
F35128,2768,E,1.0,18:45.9,24/05/2021,24/05/2021 00:00,23/06/2021,,4682.0,0.0,0.0
F35129,3571,E,3.0,22:18.4,24/05/2021,20/05/2021 00:00,23/06/2021,,1030.908,0.0,0.0
F35130,2385,E,1.0,31:15.5,24/05/2021,18/05/2021 00:00,23/06/2021,,2156.46,0.0,0.0
F35131,4598,E,1.0,37:20.3,24/05/2021,21/05/2021 00:00,23/06/2021,,17703.6,0.0,0.0
F35132,3937,E,1.0,04:26.6,24/05/2021,25/05/2021 00:00,23/06/2021,,41731.58,0.0,0.0
F35133,5258,E,2.0,18:50.4,24/05/2021,24/05/2021 00:00,24/05/2021,,310.0,0.0,0.0
F35134,2576,E,2.0,25:55.3,24/05/2021,24/05/2021 00:00,08/06/2021,,471.62,0.0,0.0
F35135,8345,E,2.0,29:38.6,24/05/2021,24/05/2021 00:00,24/05/2021,,2585.13,0.0,0.0
F35136,8067,E,2.0,36:31.1,24/05/2021,24/05/2021 00:00,24/05/2021,,3907.7,0.0,0.0
F35137,4527,E,2.0,00:55.2,24/05/2021,21/05/2021 00:00,24/05/2021,,846.2,0.0,0.0
F35138,4527,E,2.0,03:35.7,24/05/2021,20/05/2021 00:00,24/05/2021,,144.0,0.0,0.0
F35139,8341,E,2.0,52:02.3,24/05/2021,24/05/2021 00:00,24/05/2021,,1435.0,0.0,0.0
F35140,6611,E,2.0,10:19.0,24/05/2021,24/05/2021 00:00,24/05/2021,,114.8,0.0,0.0
F35141,8348,E,2.0,49:14.0,25/05/2021,25/05/2021 00:00,25/05/2021,,384.66,0.0,0.0
F35142,8346,E,2.0,14:53.2,25/05/2021,25/05/2021 00:00,25/05/2021,,615.0,0.0,0.0
F35143,5410,E,2.0,33:45.5,25/05/2021,25/05/2021 00:00,09/06/2021,,120.0,0.0,0.0
F35144,3010,E,2.0,58:14.7,25/05/2021,25/05/2021 00:00,25/05/2021,,120.0,0.0,0.0
F35145,8013,E,2.0,06:31.5,25/05/2021,25/05/2021 00:00,25/05/2021,,341.164,0.0,0.0
F35146,8349,E,2.0,18:07.3,25/05/2021,25/05/2021 00:00,25/05/2021,,219.81,0.0,0.0
F35147,8132,E,3.0,10:33.4,25/05/2021,25/05/2021 00:00,25/05/2021,,1102.497,0.0,0.0
F35148,6359,E,6.0,37:54.8,25/05/2021,25/05/2021 00:00,25/05/2021,,400.0,0.0,0.0
F35149,6582,E,2.0,42:51.7,25/05/2021,25/05/2021 00:00,25/05/2021,,663.74,0.0,0.0
F35150,4631,E,2.0,15:46.0,25/05/2021,25/05/2021 00:00,24/06/2021,,2013.75,302.06,0.0
F35151,5926,E,2.0,48:06.2,25/05/2021,19/05/2021 00:00,25/05/2021,,103.0908,0.0,0.0
F35152,5926,E,2.0,49:25.4,25/05/2021,24/05/2021 00:00,25/05/2021,,214.5,0.0,0.0
F35153,6278,E,2.0,50:02.3,25/05/2021,25/05/2021 00:00,25/05/2021,,393.42,0.0,0.0
F35154,5926,E,2.0,50:34.3,25/05/2021,20/04/2021 00:00,25/05/2021,,269.82,0.0,0.0
F35155,8350,E,6.0,15:41.4,25/05/2021,25/05/2021 00:00,25/05/2021,,1212.75,0.0,0.0
F35156,2837,C,2.0,19:01.5,26/05/2021,26/05/2021 00:00,26/05/2021,26/05/2021,409.7056,0.0,0.0
F35157,5644,E,2.0,57:52.9,26/05/2021,26/05/2021 00:00,10/06/2021,,4990.0,0.0,0.0
F35158,8351,E,2.0,24:12.5,26/05/2021,26/05/2021 00:00,26/05/2021,,1821.0909,0.0,0.0
F35159,6211,E,2.0,31:50.1,26/05/2021,26/05/2021 00:00,26/05/2021,,381.8182,0.0,0.0
F35160,2837,C,2.0,48:09.9,26/05/2021,26/05/2021 00:00,26/05/2021,27/05/2021,409.7056,0.0,0.0
F35162,2357,E,2.0,55:16.5,26/05/2021,12/05/2021 00:00,26/05/2021,,6977.0,0.0,0.0
F35163,2044,E,2.0,20:49.0,26/05/2021,26/05/2021 00:00,26/05/2021,,5941.36,0.0,0.0
F35164,4644,E,2.0,21:47.3,26/05/2021,26/05/2021 00:00,26/05/2021,,2793.23,0.0,0.0
F35165,315,E,3.0,55:50.2,26/05/2021,12/05/2021 00:00,10/06/2021,,5220.0,0.0,0.0
F35166,8109,E,2.0,15:58.9,26/05/2021,26/05/2021 00:00,26/05/2021,,517.2,0.0,0.0
F35167,4802,E,2.0,20:15.2,26/05/2021,26/05/2021 00:00,29/05/2021,,717.9,0.0,0.0
F35168,5410,E,2.0,28:34.0,26/05/2021,26/05/2021 00:00,10/06/2021,,1194.5727,0.0,0.0
F35169,0,E,2.0,39:21.1,26/05/2021,26/05/2021 00:00,26/05/2021,,90.0,0.0,0.0
F35170,856,E,2.0,52:53.0,26/05/2021,26/05/2021 00:00,26/05/2021,,,0.0,0.0
F35171,4987,E,2.0,43:40.5,26/05/2021,26/05/2021 00:00,26/05/2021,,,0.0,0.0
F35172,5804,E,2.0,19:10.2,26/05/2021,26/05/2021 00:00,26/05/2021,,,0.0,0.0
F35173,6956,E,2.0,29:46.7,26/05/2021,26/05/2021 00:00,26/05/2021,,,0.0,0.0
F35174,6284,E,2.0,08:09.2,27/05/2021,19/05/2021 00:00,27/05/2021,,,0.0,0.0
F35175,5100,E,2.0,20:12.7,27/05/2021,27/05/2021 00:00,27/05/2021,,,0.0,0.0
F35176,3912,E,6.0,25:00.5,27/05/2021,12/05/2021 00:00,26/06/2021,,4440.0,0.0,0.0
F35177,8346,E,2.0,03:32.3,27/05/2021,27/05/2021 00:00,27/05/2021,,808.0,0.0,0.0
F35178,2837,E,2.0,02:49.0,27/05/2021,27/05/2021 00:00,27/05/2021,,409.7056,0.0,0.0
F35179,238,E,2.0,10:48.6,27/05/2021,27/05/2021 00:00,27/05/2021,,347.2875,0.0,0.0
F35180,5926,E,2.0,26:22.1,27/05/2021,26/05/2021 00:00,27/05/2021,,349.14,0.0,0.0
F35182,4029,E,2.0,21:26.7,28/05/2021,26/05/2021 00:00,28/05/2021,,3516.66,0.0,0.0
F35183,5598,E,2.0,01:52.9,28/05/2021,21/05/2021 00:00,28/05/2021,,1616.48,0.0,0.0
F35184,8090,E,2.0,13:52.7,28/05/2021,28/05/2021 00:00,28/05/2021,,637.5006,0.0,0.0
F35185,8352,E,2.0,57:58.0,28/05/2021,28/05/2021 00:00,28/05/2021,,119.8336,0.0,0.0
F35186,6607,E,2.0,03:21.9,28/05/2021,17/05/2021 00:00,28/05/2021,,1620.41,0.0,0.0
F35187,6607,E,2.0,05:09.8,28/05/2021,17/05/2021 00:00,28/05/2021,,1620.41,0.0,0.0
F35188,6607,E,2.0,07:43.3,28/05/2021,17/05/2021 00:00,28/05/2021,,1620.41,0.0,0.0
F35189,5728,E,1.0,30:33.8,28/05/2021,28/05/2021 00:00,05/06/2021,,6288.31,943.25,0.0
F35190,5569,E,2.0,06:25.3,28/05/2021,18/05/2021 00:00,28/05/2021,,14144.48,0.0,0.0
F35191,5569,E,2.0,08:15.1,28/05/2021,28/05/2021 00:00,28/05/2021,,180.0,0.0,0.0
F35192,5728,E,1.0,14:23.2,28/05/2021,28/05/2021 00:00,05/06/2021,,21037.5,0.0,0.0
F35194,2768,E,1.0,09:40.0,28/05/2021,28/05/2021 00:00,27/06/2021,,3579.2,0.0,0.0
F35195,2325,E,6.0,03:25.3,28/05/2021,24/05/2021 00:00,28/05/2021,,4045.0,0.0,0.0
F35196,4649,E,2.0,27:18.3,31/05/2021,31/05/2021 00:00,31/05/2021,,1500.0,0.0,0.0
F35197,453,E,2.0,18:37.4,31/05/2021,07/05/2021 00:00,15/06/2021,,7316.4,0.0,0.0
F35198,1089,E,2.0,02:09.8,31/05/2021,03/05/2021 00:00,31/05/2021,,399.0075,0.0,0.0
F35199,5926,E,6.0,14:35.2,31/05/2021,31/05/2021 00:00,31/05/2021,,68.97,0.0,0.0
F35200,238,E,6.0,18:41.8,31/05/2021,31/05/2021 00:00,31/05/2021,,347.2875,0.0,0.0
F35201,5926,E,2.0,55:33.2,31/05/2021,31/05/2021 00:00,31/05/2021,,36.0,0.0,0.0
F35202,5926,E,6.0,19:45.3,31/05/2021,31/05/2021 00:00,31/05/2021,,645.67,0.0,0.0
F35203,2723,E,3.0,21:14.1,31/05/2021,31/05/2021 00:00,31/05/2021,,145.9764,0.0,0.0
F35204,8350,E,6.0,06:59.3,31/05/2021,26/05/2021 00:00,31/05/2021,,2425.5,0.0,0.0
F35205,4527,C,2.0,15:27.8,31/05/2021,07/06/2021 00:00,31/05/2021,31/05/2021,34364.0,0.0,0.0
F35206,5915,E,2.0,19:02.9,31/05/2021,08/06/2021 00:00,15/06/2021,,4389.9,0.0,0.0
F35207,8353,E,3.0,56:38.9,31/05/2021,31/05/2021 00:00,31/05/2021,,3949.81,0.0,0.0
F35208,5926,E,2.0,01:26.8,31/05/2021,27/05/2021 00:00,31/05/2021,,700.86,0.0,0.0
F35209,5926,E,2.0,03:13.1,31/05/2021,27/05/2021 00:00,31/05/2021,,1251.6763,0.0,0.0
F35210,5926,E,2.0,30:51.8,31/05/2021,31/05/2021 00:00,31/05/2021,,1724.1379,0.0,0.0
F35211,4527,E,2.0,42:26.3,31/05/2021,07/06/2021 00:00,31/05/2021,,34364.0,0.0,0.0
F35212,8354,E,2.0,51:20.4,31/05/2021,31/05/2021 00:00,31/05/2021,,862.0689,0.0,0.0
F35213,5926,E,2.0,00:31.7,31/05/2021,31/05/2021 00:00,31/05/2021,,579.3189,0.0,0.0
F35214,8294,E,2.0,08:27.6,31/05/2021,31/05/2021 00:00,31/05/2021,,710.3448,0.0,0.0
F35215,6895,C,2.0,27:47.7,31/05/2021,31/05/2021 00:00,31/05/2021,02/06/2021,340.4568,0.0,0.0
F35217,5399,E,2.0,32:24.4,02/06/2021,01/06/2021 00:00,02/06/2021,,375.0,0.0,0.0
F35218,8355,E,2.0,35:18.1,02/06/2021,01/06/2021 00:00,02/06/2021,,300.0,0.0,0.0
F35219,5926,E,2.0,42:12.3,02/06/2021,01/06/2021 00:00,02/06/2021,,114.8,0.0,0.0
F35220,5926,E,2.0,44:36.0,02/06/2021,01/06/2021 00:00,02/06/2021,,505.84,0.0,0.0
F35221,6751,E,2.0,46:32.3,02/06/2021,01/06/2021 00:00,02/06/2021,,72.0,0.0,0.0
F35222,3143,E,2.0,50:54.2,02/06/2021,01/06/2021 00:00,02/06/2021,,112.35,0.0,0.0
F35223,537,E,2.0,02:01.9,02/06/2021,02/06/2021 00:00,02/07/2021,,25554.243,0.0,0.0
F35225,5710,E,2.0,55:58.0,02/06/2021,02/06/2021 00:00,02/06/2021,,206.0,0.0,0.0
F35226,5930,E,1.0,06:56.7,02/06/2021,04/06/2021 00:00,06/08/2021,,34500.0,0.0,0.0
F35227,8356,E,2.0,10:42.5,02/06/2021,02/06/2021 00:00,02/06/2021,,426.72,0.0,0.0
F35229,6616,E,2.0,07:50.2,02/06/2021,02/06/2021 00:00,02/06/2021,,397.16,0.0,0.0
F35230,8357,E,2.0,43:48.4,02/06/2021,02/06/2021 00:00,02/06/2021,,630.0,0.0,0.0
F35231,5926,E,2.0,47:26.1,02/06/2021,02/06/2021 00:00,02/06/2021,,3948.0,0.0,0.0
F35232,3630,C,2.0,58:48.8,02/06/2021,02/06/2021 00:00,17/06/2021,03/06/2021,120.0,0.0,0.0
F35233,3630,E,2.0,03:17.4,02/06/2021,02/06/2021 00:00,17/06/2021,,120.0,0.0,0.0
F35234,3341,E,2.0,06:53.8,02/06/2021,02/06/2021 00:00,02/06/2021,,1313.8275,0.0,0.0
F35235,3047,E,2.0,11:45.8,02/06/2021,02/06/2021 00:00,17/06/2021,,260.0,0.0,0.0
F35236,2221,C,2.0,20:22.3,02/06/2021,02/06/2021 00:00,02/06/2021,03/06/2021,480.0,0.0,0.0
F35238,4675,E,6.0,22:28.0,03/06/2021,22/01/2021 00:00,03/07/2021,,10455.0,0.0,0.0
F35239,8358,E,2.0,44:16.1,03/06/2021,03/06/2021 00:00,03/06/2021,,1526.77,0.0,0.0
F35240,6253,E,6.0,36:46.4,03/06/2021,27/05/2021 00:00,03/07/2021,,35066.0,0.0,0.0
F35241,6253,E,6.0,41:19.6,03/06/2021,20/05/2021 00:00,03/07/2021,,4751.0,0.0,0.0
F35242,4598,E,1.0,34:57.0,03/06/2021,31/05/2021 00:00,03/07/2021,,17703.6,0.0,0.0
F35243,644,E,1.0,41:01.9,03/06/2021,04/06/2021 00:00,02/08/2021,,58469.4,0.0,0.0
F35244,4563,C,2.0,04:45.4,03/06/2021,24/05/2021 00:00,11/06/2021,03/06/2021,6671.5528,0.0,0.0
F35245,2568,E,2.0,12:01.0,03/06/2021,02/06/2021 00:00,03/07/2021,,1146.0,0.0,0.0
F35246,4563,E,2.0,48:59.4,03/06/2021,03/06/2021 00:00,11/06/2021,,6671.5528,0.0,0.0
F35247,5926,E,2.0,23:18.0,03/06/2021,21/05/2021 00:00,03/06/2021,,580.0,0.0,0.0
F35248,125,E,2.0,31:15.0,03/06/2021,03/06/2021 00:00,03/06/2021,,600.0,0.0,0.0
F35249,8350,E,6.0,55:18.5,03/06/2021,03/06/2021 00:00,03/06/2021,,2425.5,0.0,0.0
F35250,6885,E,2.0,40:53.1,04/06/2021,20/05/2021 00:00,04/06/2021,,912.74,0.0,0.0
F35251,8359,E,2.0,06:03.5,04/06/2021,04/06/2021 00:00,04/06/2021,,1890.0,0.0,0.0
F35252,6892,E,2.0,32:59.0,04/06/2021,04/06/2021 00:00,04/06/2021,,470.955,0.0,0.0
F35253,6607,E,2.0,41:32.2,04/06/2021,04/06/2021 00:00,04/06/2021,,1155.0,0.0,0.0
F35254,6009,E,2.0,13:55.2,04/06/2021,04/06/2021 00:00,04/06/2021,,344.85,0.0,0.0
F35255,1053,E,1.0,18:29.0,04/06/2021,03/06/2021 00:00,02/09/2021,,17372.82,0.0,0.0
F35256,417,E,2.0,45:54.2,07/06/2021,31/05/2021 00:00,22/06/2021,,4404.0,0.0,0.0
F35257,8094,E,6.0,07:31.5,07/06/2021,07/06/2021 00:00,07/06/2021,,18800.0,0.0,0.0
F35258,8360,E,2.0,53:17.5,07/06/2021,07/06/2021 00:00,07/06/2021,,1191.48,0.0,0.0
F35259,7033,E,2.0,44:31.3,07/06/2021,07/06/2021 00:00,07/06/2021,,792.0,0.0,0.0
F35260,5037,E,2.0,17:39.7,07/06/2021,07/06/2021 00:00,07/06/2021,,1141.0,0.0,0.0
F35261,5926,E,2.0,47:07.9,07/06/2021,07/06/2021 00:00,07/06/2021,,1413.78,0.0,0.0
F35262,8361,E,2.0,50:22.5,07/06/2021,07/06/2021 00:00,07/06/2021,,1804.0109,0.0,0.0
F35263,5926,E,2.0,56:37.7,08/06/2021,04/06/2021 00:00,08/06/2021,,3057.42,0.0,0.0
F35264,3074,E,2.0,58:32.7,08/06/2021,08/06/2021 00:00,23/06/2021,,3291.908,0.0,0.0
F35265,6963,E,2.0,35:07.1,08/06/2021,08/06/2021 00:00,08/06/2021,,534.5454,0.0,0.0
F35266,1852,E,2.0,22:11.8,08/06/2021,08/06/2021 00:00,08/07/2021,,2271.72,0.0,0.0
F35267,5416,E,2.0,42:03.8,08/06/2021,08/06/2021 00:00,08/06/2021,,1574.4908,0.0,0.0
F35268,8348,E,2.0,45:34.1,08/06/2021,08/06/2021 00:00,08/06/2021,,520.345,0.0,0.0
F35269,6169,C,2.0,05:57.9,08/06/2021,08/06/2021 00:00,08/06/2021,09/06/2021,294.5,0.0,0.0
F35271,3010,E,2.0,36:30.4,09/06/2021,09/06/2021 00:00,09/06/2021,,240.0,0.0,0.0
F35272,6169,E,2.0,48:26.4,09/06/2021,09/06/2021 00:00,09/06/2021,,2948.5,0.0,0.0
F35273,87,E,2.0,20:20.5,09/06/2021,09/06/2021 00:00,24/06/2021,,996.546,0.0,0.0
F35274,8231,E,1.0,32:16.0,09/06/2021,10/06/2021 00:00,09/06/2021,,5400.0,0.0,0.0
F35275,8362,E,2.0,44:42.7,09/06/2021,09/06/2021 00:00,09/06/2021,,1080.909,0.0,0.0
F35276,8363,E,2.0,58:17.4,10/06/2021,10/06/2021 00:00,10/06/2021,,478.3638,0.0,0.0
F35277,2471,E,2.0,04:20.0,10/06/2021,10/06/2021 00:00,10/06/2021,,1206.62,0.0,0.0
F35279,49,E,6.0,43:26.4,10/06/2021,16/04/2021 00:00,25/06/2021,,13500.0,0.0,0.0
F35280,2390,E,2.0,51:07.6,10/06/2021,09/06/2021 00:00,25/07/2021,,24315.0,0.0,0.0
F35281,3388,E,2.0,24:00.6,10/06/2021,15/06/2021 00:00,10/06/2021,,52146.6,0.0,0.0
F35282,8294,E,2.0,27:09.2,10/06/2021,02/06/2021 00:00,10/06/2021,,1420.34,0.0,0.0
F35283,5591,E,2.0,14:44.8,10/06/2021,09/06/2021 00:00,10/06/2021,,6521.42,0.0,0.0
F35284,1198,E,2.0,49:37.5,10/06/2021,09/06/2021 00:00,25/06/2021,,1960.5993,0.0,0.0
F35285,8364,E,2.0,00:57.1,10/06/2021,10/06/2021 00:00,10/06/2021,,4358.5,0.0,0.0
F35286,632,E,2.0,08:54.9,10/06/2021,11/06/2021 00:00,10/06/2021,,2612.0,0.0,0.0
F35288,8365,E,2.0,16:38.8,11/06/2021,11/06/2021 00:00,11/06/2021,,258.6,0.0,0.0
F35289,8366,E,2.0,19:11.1,11/06/2021,11/06/2021 00:00,11/06/2021,,1551.3816,0.0,0.0
F35290,5728,E,1.0,35:33.8,11/06/2021,07/06/2021 00:00,19/06/2021,,9317.7,0.0,0.0
F35291,5728,E,1.0,42:30.7,11/06/2021,09/06/2021 00:00,19/06/2021,,5325.0,0.0,0.0
F35292,2768,E,1.0,50:03.5,11/06/2021,07/06/2021 00:00,11/07/2021,,2587.0,0.0,0.0
F35293,2768,E,1.0,53:20.2,11/06/2021,07/06/2021 00:00,11/07/2021,,3812.0,0.0,0.0
F35294,8368,E,2.0,10:22.1,11/06/2021,11/06/2021 00:00,11/06/2021,,1158.64,0.0,0.0
F35295,2768,E,1.0,14:12.2,11/06/2021,01/06/2021 00:00,11/07/2021,,4858.5,0.0,0.0
F35296,4598,E,1.0,38:48.8,11/06/2021,07/06/2021 00:00,11/07/2021,,19178.9,0.0,0.0
F35298,6797,E,2.0,14:54.8,11/06/2021,11/06/2021 00:00,11/06/2021,,967.7454,0.0,0.0
F35299,1586,E,2.0,08:25.6,11/06/2021,11/06/2021 00:00,11/06/2021,,380.0,0.0,0.0
F35300,8020,E,2.0,41:47.8,11/06/2021,11/06/2021 00:00,11/06/2021,,4553.82,0.0,0.0
F35301,5173,E,2.0,52:54.4,11/06/2021,11/06/2021 00:00,11/06/2021,,195.8293,0.0,0.0
F35302,8369,E,2.0,01:38.3,11/06/2021,11/06/2021 00:00,11/06/2021,,2226.16,0.0,0.0
F35303,8366,C,2.0,03:44.9,11/06/2021,11/06/2021 00:00,11/06/2021,11/06/2021,227.5,0.0,0.0
F35304,8369,E,2.0,06:07.9,11/06/2021,11/06/2021 00:00,11/06/2021,,227.5,0.0,0.0
F35305,871,E,3.0,31:47.7,11/06/2021,02/06/2021 00:00,26/06/2021,,2469.58,0.0,0.0
F35306,8370,E,,36:37.7,11/06/2021,11/06/2021 00:00,11/06/2021,,160000.0,0.0,0.0
F35307,3806,E,2.0,45:08.3,14/06/2021,09/06/2021 00:00,14/06/2021,,6124.23,0.0,0.0
F35308,3437,E,2.0,27:49.9,14/06/2021,14/06/2021 00:00,14/06/2021,,1140.0,0.0,0.0
F35309,8174,E,2.0,53:51.8,14/06/2021,14/06/2021 00:00,17/06/2021,,4715.0,0.0,0.0
F35310,6253,E,6.0,44:32.2,14/06/2021,03/06/2021 00:00,14/07/2021,,2840.0,0.0,0.0
F35311,5926,E,2.0,32:23.9,14/06/2021,14/06/2021 00:00,14/06/2021,,3142.97,0.0,0.0
F35312,4649,E,2.0,06:58.7,14/06/2021,14/06/2021 00:00,14/06/2021,,1425.0,0.0,0.0
F35313,3919,E,2.0,24:39.1,14/06/2021,14/06/2021 00:00,14/06/2021,,1476.9,0.0,0.0
F35314,5819,E,6.0,30:36.6,14/06/2021,11/06/2021 00:00,14/06/2021,,49810.0,0.0,0.0
F35315,5633,E,2.0,31:24.8,14/06/2021,14/06/2021 00:00,14/06/2021,,738.0,0.0,0.0
F35316,8372,E,2.0,01:30.4,14/06/2021,14/06/2021 00:00,14/06/2021,,301.72,0.0,0.0
F35317,8373,E,2.0,19:50.2,15/06/2021,15/06/2021 00:00,15/06/2021,,7490.0,0.0,0.0
F35318,6253,E,6.0,42:04.3,15/06/2021,15/06/2021 00:00,15/07/2021,,580.0,0.0,0.0
F35319,3167,E,2.0,52:29.7,15/06/2021,15/06/2021 00:00,15/06/2021,,206.91,0.0,0.0
F35320,8367,E,2.0,44:43.4,15/06/2021,15/06/2021 00:00,15/06/2021,,165.2645,0.0,0.0
F35321,8374,E,2.0,28:34.2,15/06/2021,15/06/2021 00:00,15/06/2021,,324.132745,0.0,0.0
F35322,6534,E,2.0,50:07.4,15/06/2021,10/06/2021 00:00,15/06/2021,,1633.0,0.0,0.0
F35323,4535,E,2.0,36:08.8,15/06/2021,15/06/2021 00:00,15/06/2021,,1110.0,0.0,0.0
F35324,4528,E,2.0,16:23.6,15/06/2021,15/06/2021 00:00,15/06/2021,,745.293,0.0,0.0
F35325,8361,E,2.0,23:23.8,15/06/2021,15/06/2021 00:00,15/06/2021,,1233.4109,0.0,0.0
F35326,1965,E,2.0,28:37.6,15/06/2021,15/06/2021 00:00,15/07/2021,,1250.0,0.0,0.0
F35327,6267,E,2.0,46:59.6,15/06/2021,15/06/2021 00:00,15/06/2021,,325.09,0.0,0.0
F35328,644,E,1.0,34:07.8,15/06/2021,14/06/2021 00:00,14/08/2021,,58469.4,0.0,0.0
F35329,6892,E,2.0,28:09.9,16/06/2021,16/06/2021 00:00,16/06/2021,,838.455,0.0,0.0
